sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
normal_004202,004202.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004202.jpg,,,normal,False,normal_pool,25,25.mp4,4202
normal_004203,004203.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004203.jpg,,,normal,False,normal_pool,25,25.mp4,4203
normal_004204,004204.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004204.jpg,,,normal,False,normal_pool,25,25.mp4,4204
normal_004205,004205.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004205.jpg,,,normal,False,normal_pool,25,25.mp4,4205
normal_004206,004206.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004206.jpg,,,normal,False,normal_pool,25,25.mp4,4206
normal_004207,004207.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004207.jpg,,,normal,False,normal_pool,25,25.mp4,4207
normal_004208,004208.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004208.jpg,,,normal,False,normal_pool,25,25.mp4,4208
normal_004209,004209.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004209.jpg,,,normal,False,normal_pool,25,25.mp4,4209
normal_004210,004210.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004210.jpg,,,normal,False,normal_pool,25,25.mp4,4210
normal_004211,004211.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004211.jpg,,,normal,False,normal_pool,25,25.mp4,4211
normal_004212,004212.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004212.jpg,,,normal,False,normal_pool,25,25.mp4,4212
normal_004213,004213.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004213.jpg,,,normal,False,normal_pool,25,25.mp4,4213
normal_004214,004214.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004214.jpg,,,normal,False,normal_pool,25,25.mp4,4214
normal_004215,004215.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004215.jpg,,,normal,False,normal_pool,25,25.mp4,4215
normal_004216,004216.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004216.jpg,,,normal,False,normal_pool,25,25.mp4,4216
normal_004217,004217.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004217.jpg,,,normal,False,normal_pool,25,25.mp4,4217
normal_004218,004218.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004218.jpg,,,normal,False,normal_pool,25,25.mp4,4218
normal_004219,004219.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004219.jpg,,,normal,False,normal_pool,25,25.mp4,4219
normal_004220,004220.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004220.jpg,,,normal,False,normal_pool,25,25.mp4,4220
normal_004221,004221.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004221.jpg,,,normal,False,normal_pool,25,25.mp4,4221
normal_004222,004222.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004222.jpg,,,normal,False,normal_pool,25,25.mp4,4222
normal_005469,005469.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005469.jpg,,,normal,False,normal_pool,31,31.mp4,5469
normal_005470,005470.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005470.jpg,,,normal,False,normal_pool,31,31.mp4,5470
normal_005471,005471.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005471.jpg,,,normal,False,normal_pool,31,31.mp4,5471
normal_005472,005472.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005472.jpg,,,normal,False,normal_pool,31,31.mp4,5472
normal_005473,005473.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005473.jpg,,,normal,False,normal_pool,31,31.mp4,5473
normal_005474,005474.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005474.jpg,,,normal,False,normal_pool,31,31.mp4,5474
normal_005475,005475.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005475.jpg,,,normal,False,normal_pool,31,31.mp4,5475
normal_005476,005476.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005476.jpg,,,normal,False,normal_pool,31,31.mp4,5476
normal_005477,005477.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005477.jpg,,,normal,False,normal_pool,31,31.mp4,5477
normal_005478,005478.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005478.jpg,,,normal,False,normal_pool,31,31.mp4,5478
normal_005479,005479.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005479.jpg,,,normal,False,normal_pool,31,31.mp4,5479
normal_005480,005480.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005480.jpg,,,normal,False,normal_pool,31,31.mp4,5480
normal_005481,005481.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005481.jpg,,,normal,False,normal_pool,31,31.mp4,5481
normal_005482,005482.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005482.jpg,,,normal,False,normal_pool,31,31.mp4,5482
normal_005483,005483.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005483.jpg,,,normal,False,normal_pool,31,31.mp4,5483
normal_005484,005484.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005484.jpg,,,normal,False,normal_pool,31,31.mp4,5484
normal_005485,005485.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005485.jpg,,,normal,False,normal_pool,31,31.mp4,5485
normal_005486,005486.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005486.jpg,,,normal,False,normal_pool,31,31.mp4,5486
normal_005487,005487.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005487.jpg,,,normal,False,normal_pool,31,31.mp4,5487
normal_005488,005488.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005488.jpg,,,normal,False,normal_pool,31,31.mp4,5488
normal_005489,005489.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005489.jpg,,,normal,False,normal_pool,31,31.mp4,5489
normal_005490,005490.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005490.jpg,,,normal,False,normal_pool,31,31.mp4,5490
normal_005491,005491.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005491.jpg,,,normal,False,normal_pool,31,31.mp4,5491
normal_005492,005492.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005492.jpg,,,normal,False,normal_pool,31,31.mp4,5492
normal_005493,005493.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005493.jpg,,,normal,False,normal_pool,31,31.mp4,5493
normal_005494,005494.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005494.jpg,,,normal,False,normal_pool,31,31.mp4,5494
normal_005495,005495.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005495.jpg,,,normal,False,normal_pool,31,31.mp4,5495
normal_005496,005496.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005496.jpg,,,normal,False,normal_pool,31,31.mp4,5496
normal_005497,005497.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005497.jpg,,,normal,False,normal_pool,31,31.mp4,5497
normal_005498,005498.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005498.jpg,,,normal,False,normal_pool,31,31.mp4,5498
normal_005499,005499.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005499.jpg,,,normal,False,normal_pool,31,31.mp4,5499
normal_005500,005500.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005500.jpg,,,normal,False,normal_pool,31,31.mp4,5500
normal_005501,005501.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005501.jpg,,,normal,False,normal_pool,31,31.mp4,5501
normal_005502,005502.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005502.jpg,,,normal,False,normal_pool,31,31.mp4,5502
normal_005503,005503.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005503.jpg,,,normal,False,normal_pool,31,31.mp4,5503
normal_005504,005504.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005504.jpg,,,normal,False,normal_pool,31,31.mp4,5504
normal_005505,005505.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005505.jpg,,,normal,False,normal_pool,31,31.mp4,5505
normal_005506,005506.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005506.jpg,,,normal,False,normal_pool,31,31.mp4,5506
normal_005507,005507.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005507.jpg,,,normal,False,normal_pool,31,31.mp4,5507
normal_005508,005508.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005508.jpg,,,normal,False,normal_pool,31,31.mp4,5508
normal_005509,005509.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005509.jpg,,,normal,False,normal_pool,31,31.mp4,5509
normal_005510,005510.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005510.jpg,,,normal,False,normal_pool,31,31.mp4,5510
normal_005511,005511.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005511.jpg,,,normal,False,normal_pool,31,31.mp4,5511
normal_005512,005512.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005512.jpg,,,normal,False,normal_pool,31,31.mp4,5512
normal_005513,005513.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005513.jpg,,,normal,False,normal_pool,31,31.mp4,5513
normal_005514,005514.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005514.jpg,,,normal,False,normal_pool,31,31.mp4,5514
normal_005515,005515.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005515.jpg,,,normal,False,normal_pool,31,31.mp4,5515
normal_005516,005516.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005516.jpg,,,normal,False,normal_pool,31,31.mp4,5516
normal_005517,005517.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005517.jpg,,,normal,False,normal_pool,31,31.mp4,5517
normal_005518,005518.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005518.jpg,,,normal,False,normal_pool,31,31.mp4,5518
normal_005519,005519.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005519.jpg,,,normal,False,normal_pool,31,31.mp4,5519
normal_005520,005520.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005520.jpg,,,normal,False,normal_pool,31,31.mp4,5520
normal_005521,005521.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005521.jpg,,,normal,False,normal_pool,31,31.mp4,5521
normal_005522,005522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005522.jpg,,,normal,False,normal_pool,31,31.mp4,5522
normal_005523,005523.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005523.jpg,,,normal,False,normal_pool,31,31.mp4,5523
normal_005524,005524.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005524.jpg,,,normal,False,normal_pool,31,31.mp4,5524
normal_005525,005525.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005525.jpg,,,normal,False,normal_pool,31,31.mp4,5525
normal_005526,005526.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005526.jpg,,,normal,False,normal_pool,31,31.mp4,5526
normal_005527,005527.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005527.jpg,,,normal,False,normal_pool,31,31.mp4,5527
normal_005528,005528.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005528.jpg,,,normal,False,normal_pool,31,31.mp4,5528
normal_005529,005529.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005529.jpg,,,normal,False,normal_pool,31,31.mp4,5529
normal_005530,005530.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005530.jpg,,,normal,False,normal_pool,31,31.mp4,5530
normal_005531,005531.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005531.jpg,,,normal,False,normal_pool,31,31.mp4,5531
normal_005532,005532.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005532.jpg,,,normal,False,normal_pool,31,31.mp4,5532
normal_005533,005533.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005533.jpg,,,normal,False,normal_pool,31,31.mp4,5533
normal_005534,005534.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005534.jpg,,,normal,False,normal_pool,31,31.mp4,5534
normal_005535,005535.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005535.jpg,,,normal,False,normal_pool,31,31.mp4,5535
normal_005536,005536.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005536.jpg,,,normal,False,normal_pool,31,31.mp4,5536
normal_005537,005537.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005537.jpg,,,normal,False,normal_pool,31,31.mp4,5537
normal_005538,005538.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005538.jpg,,,normal,False,normal_pool,31,31.mp4,5538
normal_005539,005539.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005539.jpg,,,normal,False,normal_pool,31,31.mp4,5539
normal_005540,005540.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005540.jpg,,,normal,False,normal_pool,31,31.mp4,5540
normal_005541,005541.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005541.jpg,,,normal,False,normal_pool,31,31.mp4,5541
normal_005542,005542.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005542.jpg,,,normal,False,normal_pool,31,31.mp4,5542
normal_005543,005543.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005543.jpg,,,normal,False,normal_pool,31,31.mp4,5543
normal_005544,005544.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005544.jpg,,,normal,False,normal_pool,31,31.mp4,5544
normal_005545,005545.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005545.jpg,,,normal,False,normal_pool,31,31.mp4,5545
normal_005546,005546.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005546.jpg,,,normal,False,normal_pool,31,31.mp4,5546
normal_005547,005547.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005547.jpg,,,normal,False,normal_pool,31,31.mp4,5547
normal_005548,005548.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005548.jpg,,,normal,False,normal_pool,31,31.mp4,5548
normal_005549,005549.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005549.jpg,,,normal,False,normal_pool,31,31.mp4,5549
normal_005550,005550.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005550.jpg,,,normal,False,normal_pool,31,31.mp4,5550
normal_005551,005551.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005551.jpg,,,normal,False,normal_pool,31,31.mp4,5551
normal_005552,005552.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005552.jpg,,,normal,False,normal_pool,31,31.mp4,5552
normal_005553,005553.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005553.jpg,,,normal,False,normal_pool,31,31.mp4,5553
normal_005554,005554.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005554.jpg,,,normal,False,normal_pool,31,31.mp4,5554
normal_005555,005555.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005555.jpg,,,normal,False,normal_pool,31,31.mp4,5555
normal_005556,005556.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005556.jpg,,,normal,False,normal_pool,31,31.mp4,5556
normal_005557,005557.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005557.jpg,,,normal,False,normal_pool,31,31.mp4,5557
normal_005558,005558.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005558.jpg,,,normal,False,normal_pool,31,31.mp4,5558
normal_005559,005559.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005559.jpg,,,normal,False,normal_pool,31,31.mp4,5559
normal_005560,005560.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005560.jpg,,,normal,False,normal_pool,31,31.mp4,5560
normal_005561,005561.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005561.jpg,,,normal,False,normal_pool,31,31.mp4,5561
normal_005562,005562.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005562.jpg,,,normal,False,normal_pool,31,31.mp4,5562
normal_005563,005563.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005563.jpg,,,normal,False,normal_pool,31,31.mp4,5563
normal_005564,005564.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005564.jpg,,,normal,False,normal_pool,31,31.mp4,5564
normal_005565,005565.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005565.jpg,,,normal,False,normal_pool,31,31.mp4,5565
normal_005566,005566.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005566.jpg,,,normal,False,normal_pool,31,31.mp4,5566
normal_005567,005567.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005567.jpg,,,normal,False,normal_pool,31,31.mp4,5567
normal_005568,005568.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005568.jpg,,,normal,False,normal_pool,31,31.mp4,5568
normal_005569,005569.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005569.jpg,,,normal,False,normal_pool,31,31.mp4,5569
normal_005570,005570.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005570.jpg,,,normal,False,normal_pool,31,31.mp4,5570
normal_005571,005571.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005571.jpg,,,normal,False,normal_pool,31,31.mp4,5571
normal_005572,005572.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005572.jpg,,,normal,False,normal_pool,31,31.mp4,5572
normal_005573,005573.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005573.jpg,,,normal,False,normal_pool,31,31.mp4,5573
normal_005574,005574.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005574.jpg,,,normal,False,normal_pool,31,31.mp4,5574
normal_005575,005575.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005575.jpg,,,normal,False,normal_pool,31,31.mp4,5575
normal_005576,005576.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005576.jpg,,,normal,False,normal_pool,31,31.mp4,5576
normal_005577,005577.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005577.jpg,,,normal,False,normal_pool,31,31.mp4,5577
normal_005578,005578.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005578.jpg,,,normal,False,normal_pool,31,31.mp4,5578
normal_005579,005579.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005579.jpg,,,normal,False,normal_pool,31,31.mp4,5579
normal_005580,005580.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005580.jpg,,,normal,False,normal_pool,31,31.mp4,5580
normal_005581,005581.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005581.jpg,,,normal,False,normal_pool,31,31.mp4,5581
normal_005582,005582.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005582.jpg,,,normal,False,normal_pool,31,31.mp4,5582
normal_005583,005583.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005583.jpg,,,normal,False,normal_pool,31,31.mp4,5583
normal_005584,005584.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005584.jpg,,,normal,False,normal_pool,31,31.mp4,5584
normal_005585,005585.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005585.jpg,,,normal,False,normal_pool,31,31.mp4,5585
normal_005720,005720.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005720.jpg,,,normal,False,normal_pool,32,32.mp4,5720
normal_005721,005721.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005721.jpg,,,normal,False,normal_pool,32,32.mp4,5721
normal_005722,005722.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005722.jpg,,,normal,False,normal_pool,32,32.mp4,5722
normal_005723,005723.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005723.jpg,,,normal,False,normal_pool,32,32.mp4,5723
normal_005724,005724.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005724.jpg,,,normal,False,normal_pool,32,32.mp4,5724
normal_005725,005725.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005725.jpg,,,normal,False,normal_pool,32,32.mp4,5725
normal_005726,005726.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005726.jpg,,,normal,False,normal_pool,32,32.mp4,5726
normal_005727,005727.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005727.jpg,,,normal,False,normal_pool,32,32.mp4,5727
normal_005728,005728.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005728.jpg,,,normal,False,normal_pool,32,32.mp4,5728
normal_005729,005729.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005729.jpg,,,normal,False,normal_pool,32,32.mp4,5729
normal_005730,005730.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005730.jpg,,,normal,False,normal_pool,32,32.mp4,5730
normal_005731,005731.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005731.jpg,,,normal,False,normal_pool,32,32.mp4,5731
normal_005732,005732.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005732.jpg,,,normal,False,normal_pool,32,32.mp4,5732
normal_005733,005733.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005733.jpg,,,normal,False,normal_pool,32,32.mp4,5733
normal_005734,005734.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005734.jpg,,,normal,False,normal_pool,32,32.mp4,5734
normal_005735,005735.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005735.jpg,,,normal,False,normal_pool,32,32.mp4,5735
normal_005736,005736.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005736.jpg,,,normal,False,normal_pool,32,32.mp4,5736
